id,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,price,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,reviews_per_month,estimated_occupancy_l365d,estimated_revenue_l365d,host_is_superhost
47812540,Ozone Park,40.68315,-73.84434,Private room in home,Private room,1,1.0,1.0,76.43,0,0,12,61,6,5.0,0.1,0,0.0,No
48735062,Gramercy,40.7347326,-73.9896255,Entire rental unit,Entire home/apt,2,1.0,1.0,216.91500000000002,0,0,0,11,0,,0.0,0,0.0,No
48737369,Astoria,40.76351,-73.92126,Private room in rental unit,Private room,1,1.0,1.0,101.0,0,0,0,0,4,4.75,0.06,0,0.0,No
48740080,Bushwick,40.68689,-73.90622,Entire rental unit,Entire home/apt,2,1.0,1.0,38.66,0,0,21,200,0,,0.0,0,0.0,No
48740096,Clason Point,40.81257,-73.85371,Private room in home,Private room,1,1.0,1.0,86.0,11,31,47,322,146,4.82,2.39,255,21930.0,No
48741152,Clason Point,40.81189,-73.85516,Private room in home,Private room,2,1.0,1.0,128.0,1,13,19,294,131,4.8,2.11,255,32640.0,No
48752329,Midtown,40.7593,-73.96153,Entire rental unit,Entire home/apt,5,2.0,2.0,451.53,28,58,88,363,9,5.0,0.17,120,54184.0,No
48754031,Williamsburg,40.71024,-73.94765,Private room in rental unit,Private room,2,1.0,1.0,167.95,30,60,90,365,14,4.71,0.33,0,0.0,No
48758785,Arrochar,40.58541,-74.07033,Entire rental unit,Entire home/apt,2,1.0,1.0,124.29,19,49,79,354,190,4.91,2.99,240,29830.0,Yes
48764668,Harlem,40.80438,-73.95625,Private room in rental unit,Private room,1,1.0,1.0,53.2,0,6,36,36,3,4.33,0.06,0,0.0,No
47814560,Greenpoint,40.72844,-73.95961,Entire condo,Entire home/apt,2,1.0,1.0,216.91500000000002,0,0,0,0,7,5.0,0.12,0,0.0,No
47823611,Park Slope,40.67069,-73.98755,Entire rental unit,Entire home/apt,6,3.0,1.0,216.91500000000002,24,54,83,83,0,,0.0,0,0.0,No
47825830,Bedford-Stuyvesant,40.68099,-73.94333,Entire rental unit,Entire home/apt,6,3.0,3.0,209.36,29,59,89,364,4,4.25,0.07,0,0.0,No
47832108,Bushwick,40.69957,-73.92302,Private room in rental unit,Private room,2,1.0,1.0,101.0,0,0,0,0,0,,0.0,0,0.0,No
47833373,Woodside,40.74272,-73.89598,Private room in townhouse,Private room,2,1.0,1.0,101.0,0,0,0,0,1,5.0,0.03,0,0.0,No
47841255,Astoria,40.76183,-73.9189,Private room in townhouse,Private room,2,1.0,1.0,101.0,0,0,0,0,0,,0.0,0,0.0,No
48767472,Long Island City,40.75331,-73.93501,Room in boutique hotel,Private room,3,1.0,2.0,209.3,0,0,0,165,169,4.51,2.65,255,53372.0,No
48767648,Upper East Side,40.78508,-73.95228,Entire rental unit,Entire home/apt,3,1.0,2.0,133.66,0,25,55,330,10,4.7,0.17,120,16039.0,No
48768760,Long Island City,40.75257,-73.93556,Room in boutique hotel,Private room,3,1.0,2.0,206.1,0,0,0,165,98,4.27,1.54,77,15870.0,No
48773575,Chelsea,40.74817,-73.98897,Entire rental unit,Entire home/apt,5,1.0,1.0,216.91500000000002,0,0,0,0,9,4.78,0.15,90,0.0,No
48782140,Flatbush,40.65442,-73.95982,Entire rental unit,Entire home/apt,2,1.0,1.0,82.38,0,0,0,77,15,4.87,0.24,128,10545.0,No
48786590,Bayside,40.74827,-73.7569,Entire rental unit,Entire home/apt,8,3.0,4.0,225.25,27,54,83,358,6,5.0,0.12,60,13515.0,Yes
48787510,Tremont,40.84592,-73.89141,Private room in rental unit,Private room,2,2.0,1.0,64.17,30,60,90,270,70,4.44,1.1,0,0.0,No
47846567,East Flatbush,40.65387,-73.92602,Private room in rental unit,Private room,1,1.0,1.0,101.0,0,17,46,46,19,5.0,0.33,60,0.0,No
47846577,Upper West Side,40.78446,-73.97775,Entire rental unit,Entire home/apt,3,2.0,2.0,206.97,14,44,63,165,42,4.98,0.65,255,52777.0,Yes
47848179,Woodside,40.74804,-73.89966,Private room in townhouse,Private room,1,1.0,1.0,101.0,0,0,0,0,2,4.0,0.04,0,0.0,No
47848650,Tompkinsville,40.63351717444318,-74.09251100055944,Entire home,Entire home/apt,2,1.0,1.0,200.09,22,45,75,323,55,4.93,0.92,255,51023.0,No
48403914,Chinatown,40.71644,-73.99072,Private room in rental unit,Private room,2,2.0,1.0,101.0,0,0,0,0,160,4.93,2.53,0,0.0,No
48404024,Bedford-Stuyvesant,40.68854,-73.94355,Entire rental unit,Entire home/apt,2,1.0,1.0,216.91500000000002,0,0,0,0,10,4.7,0.16,0,0.0,No
48404504,Bedford-Stuyvesant,40.68902,-73.93317,Private room in rental unit,Private room,2,1.0,1.0,289.45,30,60,90,365,0,,0.0,0,0.0,No
48415866,Woodside,40.74598,-73.89941,Private room in townhouse,Private room,1,1.0,1.0,101.0,0,0,0,0,0,,0.0,0,0.0,No
48416088,Hell's Kitchen,40.76525,-73.98959,Entire rental unit,Entire home/apt,3,2.0,2.0,188.07,0,0,0,177,2,4.5,0.07,60,11284.0,No
48421464,Elmhurst,40.74482,-73.88689,Entire home,Entire home/apt,2,1.0,1.0,216.91500000000002,30,60,89,89,8,4.88,0.13,0,0.0,No
48422033,Crown Heights,40.67602,-73.94471,Private room in townhouse,Private room,2,1.0,1.0,87.8,0,0,0,161,100,4.79,1.57,120,10536.0,Yes
48423570,Lower East Side,40.71944,-73.99119,Entire rental unit,Entire home/apt,2,1.0,1.0,216.91500000000002,19,19,48,48,3,5.0,0.05,0,0.0,No
48425681,Woodside,40.7431,-73.89754,Private room in townhouse,Private room,1,1.0,1.0,101.0,0,0,0,0,0,,0.0,0,0.0,No
47848693,Tompkinsville,40.63168981830136,-74.09281052334971,Private room in home,Private room,1,1.0,1.0,160.0,0,13,43,318,34,4.88,0.56,77,12320.0,No
48787946,Jackson Heights,40.74986,-73.88164,Private room in rental unit,Private room,2,1.0,1.0,101.0,0,0,0,0,3,5.0,0.05,0,0.0,No
48789001,Gowanus,40.66655,-73.99415,Entire rental unit,Entire home/apt,5,2.0,3.0,158.66,10,22,34,229,91,4.88,1.44,255,40458.0,No
48790712,Midtown,40.74619,-73.98891,Private room in rental unit,Private room,8,1.0,1.0,230.0,5,5,5,5,15,4.4,0.25,0,0.0,No
48802079,Flatbush,40.63704,-73.9533,Entire rental unit,Entire home/apt,3,1.0,2.0,190.14,29,59,89,364,0,,0.0,0,0.0,No
48804279,Bushwick,40.69516,-73.90944,Entire loft,Entire home/apt,16,1.0,1.0,779.7,29,59,89,364,2,5.0,0.03,0,0.0,No
48807455,Chelsea,40.74596,-73.99198,Entire rental unit,Entire home/apt,3,1.0,1.0,436.05,0,6,36,306,0,,0.0,0,0.0,No
48808003,Harlem,40.82407,-73.95393,Private room in rental unit,Private room,1,1.0,1.0,78.57,30,60,90,365,4,4.0,0.06,0,0.0,No
47848753,Sheepshead Bay,40.5845779266855,-73.95694031978628,Entire condo,Entire home/apt,8,4.0,7.0,199.58,16,29,59,334,14,5.0,0.23,0,0.0,Yes
47855824,Cypress Hills,40.68568,-73.87253,Private room in home,Private room,2,1.0,1.0,45.37,0,0,0,47,187,4.61,2.87,120,5444.0,Yes
47858654,St. George,40.63741,-74.08474,Entire home,Entire home/apt,6,3.0,3.0,86.63,27,56,85,265,48,4.71,0.74,0,0.0,No
48808190,Woodside,40.74462,-73.89259,Private room in townhouse,Private room,2,1.0,1.0,71.93,30,48,48,48,1,4.0,0.03,0,0.0,No
48809059,Bushwick,40.6872,-73.91333,Private room in townhouse,Private room,2,1.0,1.0,101.0,0,0,0,0,0,,0.0,0,0.0,No
48810194,Woodside,40.74252,-73.89434,Private room in townhouse,Private room,2,1.0,1.0,101.0,0,0,0,0,0,,0.0,0,0.0,No
48810304,Inwood,40.86624,-73.92332,Private room in townhouse,Private room,2,1.0,1.0,101.0,0,0,0,0,0,,0.0,0,0.0,No
48812232,Randall Manor,40.64282,-74.0955,Entire condo,Entire home/apt,2,1.0,1.0,111.7,14,44,74,243,1,5.0,0.06,0,0.0,Yes
48812738,Bensonhurst,40.61762,-73.99852,Entire condo,Entire home/apt,6,2.0,3.0,249.8,30,60,90,365,0,,0.0,0,0.0,No
48824474,Prospect-Lefferts Gardens,40.66191,-73.96029,Entire condo,Entire home/apt,3,1.0,2.0,159.3,0,0,11,286,39,4.9,0.61,0,0.0,Yes
48825622,Midtown,40.74822,-73.98802,Private room in rental unit,Private room,8,1.0,1.0,209.0,5,5,5,5,21,4.48,0.33,0,0.0,No
48846698,Canarsie,40.64841,-73.89884,Private room in townhouse,Private room,2,1.0,1.0,51.06,19,25,55,330,12,4.5,0.19,0,0.0,No
48426005,Woodside,40.74326,-73.89773,Private room in townhouse,Private room,2,1.0,1.0,101.0,0,0,0,0,0,,0.0,0,0.0,No
48426539,Woodside,40.7412,-73.89764,Private room in townhouse,Private room,2,1.0,1.0,101.0,0,0,0,0,0,,0.0,0,0.0,No
48427036,Sunnyside,40.73828,-73.92554,Private room in townhouse,Private room,2,1.0,1.0,101.0,0,0,0,0,0,,0.0,0,0.0,No
48427492,Bedford-Stuyvesant,40.68369,-73.93592,Entire rental unit,Entire home/apt,2,1.0,1.0,117.49,0,15,15,189,26,5.0,0.42,240,28198.0,Yes
48430489,Cypress Hills,40.68209457397461,-73.86422729492188,Private room in home,Private room,1,1.0,1.0,54.26,3,33,63,338,34,4.91,0.72,120,6511.0,Yes
48440192,Mount Hope,40.85283,-73.90627,Entire rental unit,Entire home/apt,4,1.0,1.0,85.24,11,41,71,346,0,,0.0,0,0.0,No
48444133,Port Morris,40.80445,-73.92113,Private room in home,Private room,2,3.0,5.0,350.94,29,59,89,179,0,,0.0,0,0.0,No
48445362,Morris Park,40.85025,-73.86273,Private room in home,Private room,1,1.0,1.0,36.93,0,0,23,298,32,4.91,0.5,120,4432.0,Yes
47859618,Theater District,40.75916,-73.98532,Entire condo,Entire home/apt,4,1.0,2.0,376.13,29,59,89,269,8,4.38,0.13,0,0.0,Yes
47865944,Bushwick,40.70029,-73.92254,Private room in rental unit,Private room,3,2.0,1.0,276.57,30,60,90,270,0,,0.0,0,0.0,No
47866487,East Village,40.72351,-73.9814,Entire rental unit,Entire home/apt,2,1.0,1.0,216.91500000000002,0,0,0,0,4,5.0,0.06,0,0.0,No
48449621,Port Morris,40.80481,-73.92681,Entire rental unit,Entire home/apt,4,1.0,2.0,133.33,29,59,89,364,1,1.0,0.02,0,0.0,No
48456241,Crown Heights,40.67235,-73.95827,Entire rental unit,Entire home/apt,4,2.0,4.0,177.08,30,60,90,270,100,4.93,1.61,60,10625.0,No
48461879,Bushwick,40.68743,-73.91357,Private room in townhouse,Private room,2,1.0,1.0,101.0,0,0,0,0,1,5.0,0.02,0,0.0,No
48463531,Woodside,40.74435,-73.892,Private room in townhouse,Private room,1,1.0,1.0,46.47,28,46,46,46,4,4.5,0.07,0,0.0,No
48470766,Flatbush,40.65186,-73.95721,Entire rental unit,Entire home/apt,4,2.0,2.0,126.45,14,44,74,254,53,4.57,0.84,0,0.0,No
48474144,Crown Heights,40.67454,-73.95051,Private room in rental unit,Private room,2,1.0,1.0,101.0,0,0,0,0,35,4.86,0.64,0,0.0,No
48482250,Greenwich Village,40.72893,-74.00101,Entire rental unit,Entire home/apt,2,1.0,1.0,206.49,28,58,88,88,3,5.0,0.05,0,0.0,No
48489975,Upper East Side,40.7597,-73.96072,Entire rental unit,Entire home/apt,2,1.0,1.0,70.22,0,13,43,318,2,5.0,0.04,0,0.0,No
48492440,Astoria,40.75518,-73.91652,Private room in townhouse,Private room,2,1.0,1.0,101.0,0,0,0,0,16,4.94,0.28,0,0.0,No
47869412,Bedford-Stuyvesant,40.6803471,-73.91199089999999,Entire rental unit,Entire home/apt,2,1.0,1.0,68.97,0,5,6,96,5,4.2,0.2,0,0.0,No
47870168,Kingsbridge,40.88224,-73.89452,Private room in rental unit,Private room,1,1.0,1.0,49.87,0,26,56,331,22,4.5,0.35,0,0.0,No
47873210,East Flatbush,40.65432,-73.92569,Private room in rental unit,Private room,2,1.0,1.0,92.5,0,7,23,23,29,4.79,0.5,166,15355.0,No
47874684,Boerum Hill,40.68733,-73.98134,Entire rental unit,Entire home/apt,3,1.0,1.0,216.91500000000002,0,0,0,0,1,5.0,0.02,0,0.0,Yes
47880558,Williamsburg,40.7075,-73.94265,Private room in rental unit,Private room,2,1.0,1.0,101.0,0,0,0,0,4,5.0,0.06,0,0.0,No
47882500,Elmhurst,40.74495,-73.87257,Private room in townhouse,Private room,2,1.0,1.0,101.0,0,0,0,0,0,,0.0,0,0.0,No
47882733,Elmhurst,40.74506,-73.87288,Private room in townhouse,Private room,2,1.0,1.0,101.0,0,0,0,0,0,,0.0,0,0.0,No
47883677,Elmhurst,40.7449,-73.87148,Private room in townhouse,Private room,2,1.0,1.0,101.0,0,0,0,0,1,5.0,0.02,0,0.0,No
47884246,Park Slope,40.66762,-73.97954,Entire rental unit,Entire home/apt,2,1.0,1.0,216.91500000000002,0,0,0,0,22,5.0,0.36,0,0.0,No
47885578,Upper East Side,40.76352,-73.96246,Entire rental unit,Entire home/apt,3,1.0,1.0,304.27,0,8,38,308,1,5.0,0.08,0,0.0,No
47887785,Glendale,40.70542,-73.87492,Entire rental unit,Entire home/apt,3,1.0,2.0,105.23,0,13,43,318,109,4.83,1.67,0,0.0,Yes
47892276,Upper West Side,40.795322,-73.962921,Entire rental unit,Entire home/apt,4,2.0,3.0,284.53,0,0,26,163,12,4.92,0.21,240,68287.0,Yes
47900810,East Flatbush,40.6407830626078,-73.95139830050242,Private room in townhouse,Private room,2,1.0,1.0,155.2,2,9,26,223,239,4.94,3.68,255,39576.0,Yes
48519376,Grant City,40.57973,-74.11029,Private room in rental unit,Private room,1,1.0,1.0,101.0,30,60,89,89,6,5.0,0.1,0,0.0,No
48532087,Bushwick,40.69811,-73.91461,Entire rental unit,Entire home/apt,2,1.0,1.0,110.07,22,29,59,149,19,4.16,0.3,0,0.0,No
48541458,Harlem,40.809315808610144,-73.94566701806873,Entire rental unit,Entire home/apt,8,3.0,4.0,628.12,11,17,43,43,26,4.96,0.44,0,0.0,Yes
48549263,Sunnyside,40.74415,-73.91977,Entire loft,Entire home/apt,2,1.0,1.0,99.57,16,42,70,153,9,4.67,0.14,0,0.0,No
48559980,Upper West Side,40.784549713134766,-73.97425842285156,Entire rental unit,Entire home/apt,2,1.0,1.0,191.6,0,0,0,257,10,4.6,0.22,240,45984.0,Yes
48561129,Nolita,40.72215,-73.99378,Entire rental unit,Entire home/apt,4,2.0,1.0,216.91500000000002,0,0,0,0,0,,0.0,0,0.0,No
48562814,Chelsea,40.74593,-73.99207,Room in hotel,Private room,4,1.0,1.0,296.0,5,5,5,5,35,4.71,0.55,26,7696.0,Yes
48848322,East Village,40.72786,-73.98773,Entire rental unit,Entire home/apt,1,1.0,1.0,39.64,0,0,2,184,14,4.86,0.23,255,10108.0,Yes
48848698,East Village,40.72757,-73.98685,Entire rental unit,Entire home/apt,1,1.0,1.0,216.91500000000002,0,7,11,33,15,4.87,0.24,255,0.0,Yes
48848891,East Village,40.72759,-73.98681,Entire rental unit,Entire home/apt,1,1.0,1.0,43.23,0,6,7,189,11,5.0,0.18,255,11024.0,Yes
48849201,East Village,40.72576,-73.98721,Entire rental unit,Entire home/apt,1,1.0,1.0,46.0,0,0,0,155,9,4.89,0.18,180,8280.0,Yes
48860567,Bath Beach,40.60798,-74.00808,Entire loft,Entire home/apt,4,2.0,2.0,196.38,0,14,44,319,291,4.92,4.63,255,50077.0,Yes
48886368,Gramercy,40.735085,-73.985542,Entire rental unit,Entire home/apt,2,1.0,1.0,216.91500000000002,0,0,0,0,14,4.86,0.29,0,0.0,No
48886891,East Flatbush,40.63776,-73.93062,Entire home,Entire home/apt,2,1.0,1.0,109.08,29,59,89,89,92,4.96,1.45,0,0.0,No
47904246,Harlem,40.80487,-73.95273,Entire rental unit,Entire home/apt,4,2.0,3.0,203.07,0,0,0,111,2,5.0,0.03,0,0.0,No
47906957,Brownsville,40.65565,-73.91309,Private room in rental unit,Private room,2,1.0,2.0,119.82,4,23,43,154,464,4.81,7.09,255,30554.0,Yes
47907266,Sunset Park,40.66128,-73.99054,Entire rental unit,Entire home/apt,6,3.0,4.0,383.47,0,0,0,74,109,4.93,1.67,0,0.0,No
47921311,Long Island City,40.74482,-73.94413,Entire rental unit,Entire home/apt,4,1.0,1.0,216.91500000000002,30,60,90,90,0,,0.0,0,0.0,No
47921382,Williamsburg,40.71263,-73.96219,Entire rental unit,Entire home/apt,3,1.0,1.0,216.91500000000002,0,0,0,0,4,5.0,0.06,60,0.0,No
47923861,Jackson Heights,40.74919,-73.89562,Entire home,Entire home/apt,4,2.0,1.0,216.91500000000002,0,0,0,0,14,4.43,0.22,0,0.0,No
47924038,Lower East Side,40.72023,-73.99401,Room in boutique hotel,Private room,2,1.0,1.0,256.8,25,55,85,85,50,4.72,0.77,154,39547.0,No
48891803,Upper West Side,40.80134897578847,-73.96656002792663,Private room in rental unit,Private room,1,1.0,1.0,86.61,0,5,28,200,49,4.96,0.79,60,5197.0,No
48904271,Hell's Kitchen,40.76702,-73.98999,Entire rental unit,Entire home/apt,2,1.0,1.0,216.91500000000002,0,0,0,0,7,5.0,0.14,0,0.0,No
48910461,Washington Heights,40.84361,-73.93908,Private room in rental unit,Private room,2,1.0,1.0,101.0,0,0,0,0,45,4.67,0.71,0,0.0,No
48913390,Long Island City,40.7615,-73.92731,Entire rental unit,Entire home/apt,2,1.0,1.0,216.91500000000002,0,0,0,0,14,5.0,0.22,0,0.0,No
48913889,Financial District,40.70583,-74.00949,Entire rental unit,Entire home/apt,1,1.0,1.0,216.91500000000002,0,0,0,0,10,4.9,0.16,0,0.0,No
48914367,Washington Heights,40.85225,-73.93665,Private room in rental unit,Private room,1,1.0,1.0,58.73,23,53,83,358,1,5.0,0.02,0,0.0,No
48920995,Prospect-Lefferts Gardens,40.66185,-73.94322,Entire rental unit,Entire home/apt,5,2.0,2.0,252.54,28,58,88,363,98,4.63,1.67,0,0.0,No
48922519,Upper West Side,40.77651,-73.98135,Entire rental unit,Entire home/apt,2,1.0,1.0,187.13,0,0,0,164,9,4.89,0.15,0,0.0,Yes
48933117,Tribeca,40.71863189049118,-74.00409643926923,Entire loft,Entire home/apt,2,1.0,6.0,273.43,13,26,50,140,6,4.67,0.11,60,16406.0,Yes
48562902,Chelsea,40.74695,-73.99062,Room in hotel,Private room,4,1.0,1.0,296.0,4,4,4,4,57,4.79,0.89,90,26640.0,Yes
48563315,Chelsea,40.74782,-73.99051,Room in hotel,Private room,4,1.0,1.0,296.0,5,5,5,5,41,4.68,0.64,26,7696.0,Yes
48569389,Chelsea,40.74637,-73.99233,Private room in rental unit,Private room,2,1.0,1.0,496.49,30,60,90,365,45,4.96,0.71,0,0.0,No
48585070,Richmond Hill,40.69455,-73.82275,Private room in home,Private room,2,3.0,4.0,387.17,0,0,0,165,49,4.61,0.8,0,0.0,No
48587864,Murray Hill,40.74806,-73.97523,Entire rental unit,Entire home/apt,3,1.0,2.0,287.63,30,60,90,334,1,5.0,0.02,0,0.0,No
48601027,Murray Hill,40.74864,-73.97736,Entire rental unit,Entire home/apt,3,1.0,2.0,287.63,30,60,90,365,3,3.67,0.05,0,0.0,No
48601052,Murray Hill,40.7499,-73.97545,Entire rental unit,Entire home/apt,3,1.0,2.0,287.63,30,60,90,270,3,4.67,0.05,0,0.0,No
48601560,Murray Hill,40.74811,-73.97694,Entire rental unit,Entire home/apt,3,1.0,2.0,287.63,30,60,90,365,1,2.0,0.02,0,0.0,No
48601706,Murray Hill,40.75019,-73.97562,Entire rental unit,Entire home/apt,3,1.0,2.0,287.63,30,60,90,365,2,5.0,0.03,0,0.0,No
48601811,Murray Hill,40.74833,-73.97726,Entire rental unit,Entire home/apt,3,1.0,2.0,287.63,30,60,90,365,0,,0.0,0,0.0,No
48602128,Murray Hill,40.7504,-73.9757,Entire rental unit,Entire home/apt,3,1.0,1.0,287.63,30,60,90,365,2,4.5,0.03,0,0.0,No
48602260,Murray Hill,40.74951,-73.97542,Entire rental unit,Entire home/apt,3,1.0,1.0,287.63,30,60,90,365,1,5.0,0.02,0,0.0,No
48602318,Murray Hill,40.74875,-73.97736,Entire rental unit,Entire home/apt,3,1.0,1.0,287.63,30,60,90,365,1,5.0,0.02,0,0.0,No
48602370,Murray Hill,40.74825,-73.97713,Entire rental unit,Entire home/apt,3,1.0,1.0,287.63,30,60,90,365,0,,0.0,0,0.0,No
47933628,Chelsea,40.74844,-73.99511,Private room in hostel,Private room,1,1.0,1.0,246.0,13,30,45,241,21,4.67,0.96,102,25092.0,No
48611645,Hell's Kitchen,40.76066,-73.99361,Entire rental unit,Entire home/apt,4,1.0,2.0,204.64,19,49,79,354,0,,0.0,0,0.0,No
48612262,East Flatbush,40.64225,-73.94935,Private room in rental unit,Private room,1,1.0,1.0,171.5,20,50,68,315,163,4.87,2.69,230,39445.0,Yes
48621625,Financial District,40.70638,-74.00557,Room in hotel,Private room,4,1.0,1.0,101.0,0,0,0,0,55,4.84,0.86,0,0.0,No
48621914,Financial District,40.70478,-74.00583,Room in hotel,Private room,4,1.0,1.0,101.0,0,0,0,0,49,4.61,0.76,0,0.0,No
48621980,Financial District,40.70584,-74.00592,Room in hotel,Private room,4,1.0,1.0,101.0,0,0,0,0,60,4.8,0.94,0,0.0,No
48622044,Financial District,40.70629,-74.00379,Room in hotel,Private room,4,1.0,1.0,101.0,0,0,0,0,31,4.61,0.48,0,0.0,No
48622138,Financial District,40.70634,-74.00368,Room in hotel,Private room,4,1.0,1.0,101.0,0,0,0,0,59,4.85,0.92,0,0.0,No
48622261,Financial District,40.70641,-74.00409,Room in hotel,Private room,2,1.0,1.0,101.0,0,0,0,0,24,4.88,0.37,0,0.0,No
48622379,Financial District,40.70638,-74.00554,Room in hotel,Private room,2,1.0,1.0,101.0,0,0,0,0,9,4.56,0.14,0,0.0,No
48622476,Arverne,40.59333,-73.79647,Entire rental unit,Entire home/apt,4,2.0,1.0,216.91500000000002,0,0,0,0,9,5.0,0.15,0,0.0,No
47934033,Belmont,40.85665,-73.88499,Private room in rental unit,Private room,2,1.0,1.0,101.0,0,0,0,0,1,5.0,0.02,0,0.0,No
47938375,Prince's Bay,40.51707,-74.19613,Entire guesthouse,Entire home/apt,3,1.0,1.0,143.33,30,60,90,365,9,4.67,0.23,0,0.0,No
47939524,Crown Heights,40.67765,-73.94478,Private room in townhouse,Private room,1,1.0,1.0,68.8,4,10,39,39,187,4.82,2.85,255,17544.0,Yes
48622483,Financial District,40.70578,-74.00581,Room in hotel,Private room,2,1.0,1.0,101.0,0,0,0,0,56,4.77,0.87,0,0.0,No
48625147,Financial District,40.70667,-74.0036,Room in hotel,Private room,2,1.0,1.0,101.0,0,0,0,0,9,4.44,0.14,0,0.0,No
48625432,Financial District,40.70634,-74.0052,Room in hotel,Private room,2,1.0,1.0,101.0,0,0,0,0,2,4.5,0.03,0,0.0,No
48625609,Financial District,40.70583,-74.00383,Room in hotel,Private room,2,1.0,1.0,101.0,0,0,0,0,2,5.0,0.03,0,0.0,No
48625937,Financial District,40.70634,-74.00591,Room in hotel,Private room,2,1.0,1.0,101.0,0,0,0,0,62,4.92,0.97,0,0.0,No
48627687,Lower East Side,40.71829,-73.99372,Entire rental unit,Entire home/apt,2,1.0,1.0,199.13,0,0,0,218,6,4.0,0.1,60,11948.0,No
48639298,Springfield Gardens,40.66022,-73.76563,Entire rental unit,Entire home/apt,6,3.0,1.0,245.2,30,60,90,270,24,4.79,0.4,120,29424.0,No
48654449,Flushing,40.7289,-73.7932,Private room in home,Private room,2,1.0,1.0,138.46,15,38,52,120,196,4.83,3.17,255,35307.0,Yes
48658249,East Village,40.72383,-73.97671,Entire rental unit,Entire home/apt,6,3.0,4.0,417.65,0,22,52,52,56,4.93,0.88,240,100236.0,Yes
48940172,St. Albans,40.69203,-73.75761,Entire rental unit,Entire home/apt,8,3.0,4.0,227.0,14,44,74,254,117,4.88,1.85,0,0.0,Yes
48940857,East Harlem,40.79144,-73.94517,Private room in rental unit,Private room,1,1.0,1.0,62.82,0,0,7,282,8,4.88,0.14,0,0.0,Yes
48942624,Upper East Side,40.770451,-73.955894,Entire rental unit,Entire home/apt,3,1.0,1.0,238.67,0,0,0,274,27,4.81,0.46,240,57281.0,Yes
48943038,Bushwick,40.68839,-73.91905,Private room in rental unit,Private room,2,1.0,1.0,53.67,11,41,71,346,12,4.92,0.19,240,12881.0,Yes
48943933,Bedford-Stuyvesant,40.67846,-73.91222,Entire rental unit,Entire home/apt,6,2.0,3.0,191.37,30,60,90,365,22,4.45,0.35,0,0.0,No
48944147,Bedford-Stuyvesant,40.67995,-73.91086,Entire rental unit,Entire home/apt,5,1.0,4.0,191.37,30,60,90,365,12,4.33,0.19,0,0.0,No
48945306,Brighton Beach,40.57867,-73.96439,Private room in rental unit,Private room,2,1.0,1.0,101.0,0,0,0,0,0,,0.0,0,0.0,No
47940178,Elmhurst,40.74048,-73.87587,Private room in townhouse,Private room,1,1.0,1.0,44.27,13,31,31,31,0,,0.0,0,0.0,No
47940310,Jackson Heights,40.75029,-73.87829,Private room in townhouse,Private room,1,1.0,1.0,101.0,0,0,0,0,2,5.0,0.07,0,0.0,No
47942202,Cypress Hills,40.68693,-73.87378,Private room in home,Private room,1,1.0,1.0,42.07,13,43,73,348,11,4.55,0.18,0,0.0,Yes
47944133,Fresh Meadows,40.75045,-73.78679,Private room in rental unit,Private room,2,1.0,1.0,57.66,0,11,16,280,19,5.0,0.3,180,10379.0,Yes
48950531,Hell's Kitchen,40.76109,-73.99365,Entire rental unit,Entire home/apt,4,1.0,2.0,224.57,19,49,79,354,0,,0.0,0,0.0,No
48956711,Upper West Side,40.78826,-73.96969,Entire rental unit,Entire home/apt,4,1.0,1.0,258.2,4,34,64,339,108,4.92,1.89,0,0.0,Yes
48959233,Astoria,40.76861,-73.91987,Entire rental unit,Entire home/apt,2,1.0,1.0,216.91500000000002,0,0,0,0,7,5.0,0.11,62,0.0,No
48959254,Cypress Hills,40.68597,-73.87791,Private room in home,Private room,2,1.0,1.0,44.27,0,28,58,148,15,4.67,0.26,60,2656.0,Yes
